uri	record-title	dates	deathdate	birthdate	first-names	surname	entity type
https://archives.cjh.org/agents/families/13120	Weichmann  						family
https://archives.cjh.org/agents/people/88060	Weidberg, Dr. Joseph M. 				 Dr. Joseph M. 	Weidberg	person
https://archives.cjh.org/agents/people/120514	Weide, Miriam, 1897- 	 1897- 		 1897	 Miriam	Weide	person
https://archives.cjh.org/agents/people/41606	Weidenmann, Adolf 				 Adolf 	Weidenmann	person
https://archives.cjh.org/agents/people/73623	Weigel, John A. 				 John A. 	Weigel	person
https://archives.cjh.org/agents/people/62213	Weigert, Abraham, 1786- 	 1786- 		 1786	 Abraham	Weigert	person
https://archives.cjh.org/agents/people/119065	Weigert, Carl, 1845-1904  Dates: Existence: 1845 - 1904	 1845-1904  Dates: Existence: 1845 - 1904	1904	 1845	 Carl	Weigert	person
https://archives.cjh.org/agents/families/13385	Weigert  						family
https://archives.cjh.org/agents/people/62212	Weigert, Hermann Elias, 1819-1908 	 1819-1908 	1908	 1819	 Hermann Elias	Weigert	person
https://archives.cjh.org/agents/people/62209	Weigert, Ralph, 1897-1993 	 1897-1993 	1993	 1897	 Ralph	Weigert	person
https://archives.cjh.org/agents/people/62210	Weigert, Rose, 1904-1996 	 1904-1996 	1996	 1904	 Rose	Weigert	person
https://archives.cjh.org/agents/people/16149	Weil, Adolphus Leo, 1858-1938 	 1858-1938 	1938	 1858	 Adolphus Leo	Weil	person
https://archives.cjh.org/agents/people/47443	Weil, Berthold, 1881-1945 	 1881-1945 	1945	 1881	 Berthold	Weil	person
https://archives.cjh.org/agents/people/112428	Weil, Bettie, 1856- 	 1856- 		 1856	 Bettie	Weil	person
https://archives.cjh.org/agents/people/117131	Weil, Bruno, 1883-1961 	 1883-1961 	1961	 1883	 Bruno	Weil	person
https://archives.cjh.org/agents/people/112425	Weil, David, 1830-1885 	 1830-1885 	1885	 1830	 David	Weil	person
https://archives.cjh.org/agents/people/47444	Weil, Ernst (Joseph) 				 Ernst (Joseph) 	Weil	person
https://archives.cjh.org/agents/people/104066	Weil, Erwin, 1906- 	 1906- 		 1906	 Erwin	Weil	person
https://archives.cjh.org/agents/families/13623	Weil  						family
https://archives.cjh.org/agents/people/117132	Weil, Frank L. (Frank Leopold), 1894-1957 	 1894-1957 	1957	 1894	 Frank L. (Frank Leopold)	Weil	person
https://archives.cjh.org/agents/people/104065	Weil, Gisela A., 1925-2010 	 1925-2010 	2010	 1925	 Gisela A.	Weil	person
https://archives.cjh.org/agents/people/117133	Weil, Gotthold 				 Gotthold 	Weil	person
https://archives.cjh.org/agents/people/47446	Weil, Hans (Jack) 				 Hans (Jack) 	Weil	person
https://archives.cjh.org/agents/people/112426	Weil, Henry 				 Henry 	Weil	person
https://archives.cjh.org/agents/people/96081	Weil, Hermann, 1885-1945 	 1885-1945 	1945	 1885	 Hermann	Weil	person
https://archives.cjh.org/agents/people/12087	Weil, Leo 				 Leo 	Weil	person
https://archives.cjh.org/agents/people/112427	Weil, Manuel 				 Manuel 	Weil	person
https://archives.cjh.org/agents/people/96839	Weil, Moses 				 Moses 	Weil	person
https://archives.cjh.org/agents/people/47447	Weil, Selma, 1891-1968 	 1891-1968 	1968	 1891	 Selma	Weil	person
https://archives.cjh.org/agents/people/47448	Weil, Walter (Zeev), 1918- 	 1918- 		 1918	 Walter (Zeev)	Weil	person
https://archives.cjh.org/agents/families/11711	Weile  						family
https://archives.cjh.org/agents/people/120247	Weiler, Alan 				 Alan 	Weiler	person
https://archives.cjh.org/agents/people/100394	Weiler, David, 1884- 	 1884- 		 1884	 David	Weiler	person
https://archives.cjh.org/agents/people/120248	Weiler, Doris 				 Doris 	Weiler	person
https://archives.cjh.org/agents/families/11031	Weiler  						family
https://archives.cjh.org/agents/people/86329	Weiler, Jack D., 1904-1995 	 1904-1995 	1995	 1904	 Jack D.	Weiler	person
https://archives.cjh.org/agents/families/2237	Weilheimer  						family
https://archives.cjh.org/agents/people/96082	Weill, Charles L. 				 Charles L. 	Weill	person
https://archives.cjh.org/agents/people/96078	Weill, Charles S., 1891- 	 1891- 		 1891	 Charles S.	Weill	person
https://archives.cjh.org/agents/people/96079	Weill, Emmy, 1899- 	 1899- 		 1899	 Emmy	Weill	person
https://archives.cjh.org/agents/people/409	Weill, Erna, 1904-1996 	 1904-1996 	1996	 1904	 Erna	Weill	person
https://archives.cjh.org/agents/families/13386	Weill  						family
https://archives.cjh.org/agents/people/88003	Weill, Frank 				 Frank 	Weill	person
https://archives.cjh.org/agents/people/117130	Weill, Kurt, 1900-1950  Dates: Existence: 1900 - 1950	 1900-1950  Dates: Existence: 1900 - 1950	1950	 1900	 Kurt	Weill	person
https://archives.cjh.org/agents/people/61921	Weill, Löw, 1794-1853 	 1794-1853 	1853	 1794	 Löw	Weill	person
https://archives.cjh.org/agents/people/39656	Weill, Milton, 1891-1975 	 1891-1975 	1975	 1891	 Milton	Weill	person
https://archives.cjh.org/agents/people/61922	Weill, Nathan, 1828-1894 	 1828-1894 	1894	 1828	 Nathan	Weill	person
https://archives.cjh.org/agents/people/60608	Weimantel, Leo 				 Leo 	Weimantel	person
https://archives.cjh.org/agents/people/95636	Weinbach, Ludwig Michael 				 Ludwig Michael 	Weinbach	person
https://archives.cjh.org/agents/people/38375	Weinberg, Abigail 				 Abigail 	Weinberg	person
https://archives.cjh.org/agents/people/121789	Weinberg, Allan S. 				 Allan S. 	Weinberg	person
https://archives.cjh.org/agents/people/92127	Weinberg, Bella, 1893- 	 1893- 		 1893	 Bella	Weinberg	person
https://archives.cjh.org/agents/families/13798	Weinberg  						family
https://archives.cjh.org/agents/people/110461	Weinberg, Gustav, 1856-1909 	 1856-1909 	1909	 1856	 Gustav	Weinberg	person
https://archives.cjh.org/agents/people/92126	Weinberg, Hermann, 1893- 	 1893- 		 1893	 Hermann	Weinberg	person
https://archives.cjh.org/agents/people/124135	Weinberg, Jacob, 1879-1956  Dates: Existence: 1879-07-07 - 1956-11-02	 1879-1956  Dates: Existence: 1879-07-07 - 1956-11-02	1956	 1879	 Jacob	Weinberg	person
https://archives.cjh.org/agents/people/120513	Weinberg, Jacob, 1897- 	 1897- 		 1897	 Jacob	Weinberg	person
https://archives.cjh.org/agents/people/13056	Weinberg, Jennie 				 Jennie 	Weinberg	person
https://archives.cjh.org/agents/people/120512	Weinberg, Karl, 1890- 	 1890- 		 1890	 Karl	Weinberg	person
https://archives.cjh.org/agents/people/56536	Weinberg, Lisl, 1915- 	 1915- 		 1915	 Lisl	Weinberg	person
https://archives.cjh.org/agents/people/62128	Weinberg, Philipp 				 Philipp 	Weinberg	person
https://archives.cjh.org/agents/people/120511	Weinberg, Samuel, 1882-1943 	 1882-1943 	1943	 1882	 Samuel	Weinberg	person
https://archives.cjh.org/agents/people/120510	Weinberg, Sonia, 1888-1943 	 1888-1943 	1943	 1888	 Sonia	Weinberg	person
https://archives.cjh.org/agents/people/121273	Weinberg, Vittorio (1896-1970)  Dates: Existence: 1896 - 1970				 Vittorio (1896-1970)  Dates: Existence: 1896 - 1970	Weinberg	person
https://archives.cjh.org/agents/people/119851	Weinberg, Werner 				 Werner 	Weinberg	person
https://archives.cjh.org/agents/people/57587	Weinberger, Adolf 				 Adolf 	Weinberger	person
https://archives.cjh.org/agents/people/58282	Weinberger, Erna 				 Erna 	Weinberger	person
https://archives.cjh.org/agents/families/4713	Weinberger  						family
https://archives.cjh.org/agents/people/45358	Weinberger, Guglielmo, -1941 	 -1941 	1941	 	 Guglielmo	Weinberger	person
https://archives.cjh.org/agents/people/58281	Weinberger, Selma, 1889-1937 	 1889-1937 	1937	 1889	 Selma	Weinberger	person
https://archives.cjh.org/agents/people/57588	Weinberger, Siegbert J., 1924-2013 	 1924-2013 	2013	 1924	 Siegbert J.	Weinberger	person
https://archives.cjh.org/agents/people/58280	Weinberger, Sigmund, 1878-1968 	 1878-1968 	1968	 1878	 Sigmund	Weinberger	person
https://archives.cjh.org/agents/people/121743	Weiner, Etta 				 Etta 	Weiner	person
https://archives.cjh.org/agents/people/124263	Weiner, Eugene (1933-2003) 				 Eugene (1933-2003) 	Weiner	person
https://archives.cjh.org/agents/families/8567	Weiner  						family
https://archives.cjh.org/agents/people/81757	Weiner, Franz Joseph, 1921-1948 	 1921-1948 	1948	 1921	 Franz Joseph	Weiner	person
https://archives.cjh.org/agents/people/48426	Weiner, Jakob 				 Jakob 	Weiner	person
https://archives.cjh.org/agents/people/121274	Weiner, Lazar, 1897-1982 	 1897-1982 	1982	 1897	 Lazar	Weiner	person
https://archives.cjh.org/agents/people/120074	Weiner, Lewis 				 Lewis 	Weiner	person
https://archives.cjh.org/agents/people/120509	Weiner, Leyb, 1913-1941 	 1913-1941 	1941	 1913	 Leyb	Weiner	person
https://archives.cjh.org/agents/people/84134	Weiner, Patricia H. 				 Patricia H. 	Weiner	person
https://archives.cjh.org/agents/people/118604	Weiner, Richard, 1884-1937 	 1884-1937 	1937	 1884	 Richard	Weiner	person
https://archives.cjh.org/agents/people/81754	Weiner, Siegfried, 1886-1963 	 1886-1963 	1963	 1886	 Siegfried	Weiner	person
https://archives.cjh.org/agents/families/12589	Weingartner  						family
https://archives.cjh.org/agents/people/116223	Weingartner, Felix, 1863-1942  Dates: Existence: 1863 - 1942	 1863-1942  Dates: Existence: 1863 - 1942	1942	 1863	 Felix	Weingartner	person
https://archives.cjh.org/agents/people/61733	Weingartner, Henry William, 1914- 	 1914- 		 1914	 Henry William	Weingartner	person
https://archives.cjh.org/agents/people/106656	Weingold, Jacob 				 Jacob 	Weingold	person
https://archives.cjh.org/agents/people/120508	Weingold, Shlomo, 1889- 	 1889- 		 1889	 Shlomo	Weingold	person
https://archives.cjh.org/agents/families/8075	Weininger  						family
https://archives.cjh.org/agents/families/6075	Weinkle  						family
https://archives.cjh.org/agents/people/124342	Weinman, Ernest, 1890-1973 	 1890-1973 	1973	 1890	 Ernest	Weinman	person
https://archives.cjh.org/agents/people/124343	Weinman, Herbert, 1927-2020 	 1927-2020 	2020	 1927	 Herbert	Weinman	person
https://archives.cjh.org/agents/people/124344	Weinman, Martha, 1896-1955 	 1896-1955 	1955	 1896	 Martha	Weinman	person
https://archives.cjh.org/agents/people/84099	Weinmann, Max 				 Max 	Weinmann	person
https://archives.cjh.org/agents/people/84100	Weinmann, Simon 				 Simon 	Weinmann	person
https://archives.cjh.org/agents/people/84101	Weinmann, Sophie 				 Sophie 	Weinmann	person
https://archives.cjh.org/agents/people/117040	Weinper, Z. (Zishe), -1957 	 -1957 	1957	 	 Z. (Zishe)	Weinper	person
https://archives.cjh.org/agents/families/4158	Weinrauch  						family
https://archives.cjh.org/agents/people/54776	Weinrauch, Meier, 1890- 	 1890- 		 1890	 Meier	Weinrauch	person
https://archives.cjh.org/agents/people/54777	Weinrauch, Rosa, 1897- 	 1897- 		 1897	 Rosa	Weinrauch	person
https://archives.cjh.org/agents/corporate_entities/38386	Weinreb Benevolent Society 						Organization
https://archives.cjh.org/agents/families/7947	Weinreb  						family
https://archives.cjh.org/agents/people/117120	Weinreich, Max, 1894-1969 	 1894-1969 	1969	 1894	 Max	Weinreich	person
https://archives.cjh.org/agents/people/101736	Weinreich, Nora Wells 				 Nora Wells 	Weinreich	person
https://archives.cjh.org/agents/people/117121	Weinreich, Uriel 				 Uriel 	Weinreich	person
https://archives.cjh.org/agents/people/124136	Weinshel, Howard, 1904-2001 	 1904-2001 	2001	 1904	 Howard	Weinshel	person
https://archives.cjh.org/agents/people/13039	Weinstein, Alex 				 Alex 	Weinstein	person
https://archives.cjh.org/agents/people/124137	Weinstein, Berish, 1905-1967 	 1905-1967 	1967	 1905	 Berish	Weinstein	person
https://archives.cjh.org/agents/families/13799	Weinstein  						family
https://archives.cjh.org/agents/people/112429	Weinstein, Gerda, 1924-2011 	 1924-2011 	2011	 1924	 Gerda	Weinstein	person
https://archives.cjh.org/agents/people/121800	Weinstein, Joyce Ellen 				 Joyce Ellen 	Weinstein	person
https://archives.cjh.org/agents/people/124264	Weinstein, Lewis H., 1905- 	 1905- 		 1905	 Lewis H.	Weinstein	person
https://archives.cjh.org/agents/people/112430	Weinstein, Max, 1914-1974 	 1914-1974 	1974	 1914	 Max	Weinstein	person
https://archives.cjh.org/agents/people/1919	Weinstein, Rachel 				 Rachel 	Weinstein	person
https://archives.cjh.org/agents/people/120507	Weinstock, Grunye, 1905- 	 1905- 		 1905	 Grunye	Weinstock	person
https://archives.cjh.org/agents/people/121275	Weinstock, Joseph, 1858-1930 	 1858-1930 	1930	 1858	 Joseph	Weinstock	person
https://archives.cjh.org/agents/people/120506	Weinstock, Simi, 1898- 	 1898- 		 1898	 Simi	Weinstock	person
https://archives.cjh.org/agents/people/120505	Weintraub, Simcha, 1890- 	 1890- 		 1890	 Simcha	Weintraub	person
https://archives.cjh.org/agents/people/120504	Weintraub, Wolf, 1891-1942 	 1891-1942 	1942	 1891	 Wolf	Weintraub	person
https://archives.cjh.org/agents/people/8981	Weisberg, Haaron Yosef 				 Haaron Yosef 	Weisberg	person
https://archives.cjh.org/agents/people/7530	Weisberg, Isaac 				 Isaac 	Weisberg	person
https://archives.cjh.org/agents/people/17070	Weisberger, Irving 				 Irving 	Weisberger	person
https://archives.cjh.org/agents/people/1920	Weise, Barry 				 Barry 	Weise	person
https://archives.cjh.org/agents/people/44045	Weiser, Roland, 1930- 	 1930- 		 1930	 Roland	Weiser	person
https://archives.cjh.org/agents/people/117766	Weisgal, Meyer Wolfe, 1894-1977 	 1894-1977 	1977	 1894	 Meyer Wolfe	Weisgal	person
https://archives.cjh.org/agents/people/118420	Weisgerber, Albert, 1878-1915 	 1878-1915 	1915	 1878	 Albert	Weisgerber	person
https://archives.cjh.org/agents/people/106670	Weisgerber-Collin, Margarete, 1878- 	 1878- 		 1878	 Margarete	Weisgerber-Collin	person
https://archives.cjh.org/agents/families/13800	Weiskopf  						family
https://archives.cjh.org/agents/people/116516	Weisman, Andre 				 Andre 	Weisman	person
https://archives.cjh.org/agents/people/117772	Weismann, August, 1834-1914  Dates: Existence: 1834 - 1914	 1834-1914  Dates: Existence: 1834 - 1914	1914	 1834	 August	Weismann	person
https://archives.cjh.org/agents/people/82429	Weismann, Ernest H. 				 Ernest H. 	Weismann	person
https://archives.cjh.org/agents/families/13121	Weismann  						family
https://archives.cjh.org/agents/people/118497	Weismann, Julius, 1879-1950  Dates: Existence: 1879 - 1950	 1879-1950  Dates: Existence: 1879 - 1950	1950	 1879	 Julius	Weismann	person
https://archives.cjh.org/agents/people/63442	Weismann, Martin, 1814- 	 1814- 		 1814	 Martin	Weismann	person
https://archives.cjh.org/agents/people/80028	Weiss, Aron 				 Aron 	Weiss	person
https://archives.cjh.org/agents/people/119586	Weiss, Avi, 1950- 	 1950- 		 1950	 Avi	Weiss	person
https://archives.cjh.org/agents/people/76004	Weiss, Elkan, 1867-1957 	 1867-1957 	1957	 1867	 Elkan	Weiss	person
https://archives.cjh.org/agents/people/76005	Weiss, Emma 				 Emma 	Weiss	person
https://archives.cjh.org/agents/people/117146	Weiss, Ernst, 1882-1940  Dates: Existence: 1882 - 1940	 1882-1940  Dates: Existence: 1882 - 1940	1940	 1882	 Ernst	Weiss	person
https://archives.cjh.org/agents/people/122134	Weiss, Eva, 1913-1999 	 1913-1999 	1999	 1913	 Eva	Weiss	person
https://archives.cjh.org/agents/families/13801	Weiss  						family
https://archives.cjh.org/agents/people/305	Weiss, Frederick Charles F. 				 Frederick Charles F. 	Weiss	person
https://archives.cjh.org/agents/people/68977	Weiss, Gerald, 1922-2014 	 1922-2014 	2014	 1922	 Gerald	Weiss	person
https://archives.cjh.org/agents/people/121471	Weiss, Harry 				 Harry 	Weiss	person
https://archives.cjh.org/agents/people/44030	Weiss, Henriette, 1864-1931 	 1864-1931 	1931	 1864	 Henriette	Weiss	person
https://archives.cjh.org/agents/people/124205	Weiss, Herbert, 1920-2009 	 1920-2009 	2009	 1920	 Herbert	Weiss	person
https://archives.cjh.org/agents/people/68978	Weiss, Jacob, 1883-1965 	 1883-1965 	1965	 1883	 Jacob	Weiss	person
https://archives.cjh.org/agents/people/121525	Weiss, Josef, 1893-1976  Dates: Existence: 1893 - 1976	 1893-1976  Dates: Existence: 1893 - 1976	1976	 1893	 Josef	Weiss	person
https://archives.cjh.org/agents/people/120191	Weiss, Karl, 1885- 	 1885- 		 1885	 Karl	Weiss	person
https://archives.cjh.org/agents/people/52268	Weiss, Margarete, 1892-1978 	 1892-1978 	1978	 1892	 Margarete	Weiss	person
https://archives.cjh.org/agents/people/124206	Weiss, Martin, 1950- 	 1950- 		 1950	 Martin	Weiss	person
https://archives.cjh.org/agents/people/80204	Weiss, Paula, 1897-1942 	 1897-1942 	1942	 1897	 Paula	Weiss	person
https://archives.cjh.org/agents/people/124204	Weiss, Peter, 1918-1990 	 1918-1990 	1990	 1918	 Peter	Weiss	person
https://archives.cjh.org/agents/corporate_entities/29561	Weiss Quartett 						Organization
https://archives.cjh.org/agents/people/120313	Weiss, Robert 				 Robert 	Weiss	person
https://archives.cjh.org/agents/people/119846	Weiss, Samson R. 				 Samson R. 	Weiss	person
https://archives.cjh.org/agents/people/2970	Weiss, Samuel Arthur, 1902- 	 1902- 		 1902	 Samuel Arthur	Weiss	person
https://archives.cjh.org/agents/people/68980	Weiss, Selma, 1889-1968 	 1889-1968 	1968	 1889	 Selma	Weiss	person
https://archives.cjh.org/agents/people/80205	Weiss, Walter, 1924-1943 	 1924-1943 	1943	 1924	 Walter	Weiss	person
https://archives.cjh.org/agents/people/110555	Weiss, Walther, -1951 	 -1951 	1951	 	 Walther	Weiss	person
https://archives.cjh.org/agents/people/106370	Weiss, William 				 William 	Weiss	person
https://archives.cjh.org/agents/people/74679	Weiss, Wolfgang 				 Wolfgang 	Weiss	person
https://archives.cjh.org/agents/people/48126	Weissbart, Charlotte 				 Charlotte 	Weissbart	person
https://archives.cjh.org/agents/people/79323	Weissberger, Edwin, 1897-1976 	 1897-1976 	1976	 1897	 Edwin	Weissberger	person
https://archives.cjh.org/agents/families/8076	Weissberger  						family
https://archives.cjh.org/agents/people/124259	Weissbrod, Abraham 				 Abraham 	Weissbrod	person
https://archives.cjh.org/agents/corporate_entities/36860	Weisse Rose (Resistance group) 						Organization
https://archives.cjh.org/agents/people/124138	Weissenberg-Akselrod, Pearl 				 Pearl 	Weissenberg-Akselrod	person
https://archives.cjh.org/agents/people/124265	Weissenberg, Isaac Meir, 1881-1938 	 1881-1938 	1938	 1881	 Isaac Meir	Weissenberg	person
https://archives.cjh.org/agents/families/12561	Weisskopf  						family
https://archives.cjh.org/agents/people/99577	Weisskopf, Isidor, 1885- 	 1885- 		 1885	 Isidor	Weisskopf	person
https://archives.cjh.org/agents/people/118640	Weisskopf, Victor Frederick, 1908-2002 	 1908-2002 	2002	 1908	 Victor Frederick	Weisskopf	person
https://archives.cjh.org/agents/people/38390	Weissler, Chava 				 Chava 	Weissler	person
https://archives.cjh.org/agents/people/121576	Weissman, Abraham Salomon, 1911-2005 	 1911-2005 	2005	 1911	 Abraham Salomon	Weissman	person
https://archives.cjh.org/agents/people/121228	Weissman, Dora, -1974  Dates: Existence: 1881 - 1974	 -1974  Dates: Existence: 1881 - 1974	1974	 	 Dora	Weissman	person
https://archives.cjh.org/agents/people/7049	Weissman, Julius 				 Julius 	Weissman	person
https://archives.cjh.org/agents/people/121276	Weissman, Reuben, 1855-1936 	 1855-1936 	1936	 1855	 Reuben	Weissman	person
https://archives.cjh.org/agents/people/121578	Weissmann, Elizabet Alexandra 				 Elizabet Alexandra 	Weissmann	person
https://archives.cjh.org/agents/people/121579	Weissmann, Jakob, 1869-1953 	 1869-1953 	1953	 1869	 Jakob	Weissmann	person
https://archives.cjh.org/agents/people/121580	Weissmann, Julius, 1912-1995 	 1912-1995 	1995	 1912	 Julius	Weissmann	person
https://archives.cjh.org/agents/people/121577	Weissmann Schertzer, Dina, 1919-2018 	 1919-2018 	2018	 1919	 Dina	Weissmann Schertzer	person
https://archives.cjh.org/agents/people/50928	Weisz, Arthur, 1904-2000 	 1904-2000 	2000	 1904	 Arthur	Weisz	person
https://archives.cjh.org/agents/families/13802	Weisz  						family
https://archives.cjh.org/agents/people/116821	Weisz, Georg, -1963 	 -1963 	1963	 	 Georg	Weisz	person
https://archives.cjh.org/agents/families/9059	Weiter  						family
https://archives.cjh.org/agents/people/120503	Weitz, Eyda, 1891- 	 1891- 		 1891	 Eyda	Weitz	person
https://archives.cjh.org/agents/people/120502	Weitz, Moshe, 1884- 	 1884- 		 1884	 Moshe	Weitz	person
https://archives.cjh.org/agents/people/84091	Weitzman, Jakob Jeremiasz 				 Jakob Jeremiasz 	Weitzman	person
https://archives.cjh.org/agents/people/75123	Weitzmann, Leontyna, 1900-1975 	 1900-1975 	1975	 1900	 Leontyna	Weitzmann	person
https://archives.cjh.org/agents/people/75122	Weitzmann, Oskar, 1898-1947 	 1898-1947 	1947	 1898	 Oskar	Weitzmann	person
https://archives.cjh.org/agents/people/117306	Weizmann, Chaim, 1874-1952 	 1874-1952 	1952	 1874	 Chaim	Weizmann	person
https://archives.cjh.org/agents/people/118875	Weizmann, Vera, 1882-1966 	 1882-1966 	1966	 1882	 Vera	Weizmann	person
https://archives.cjh.org/agents/people/120197	Weizsäcker, Viktor von, 1886-1957  Dates: Existence: 1886 - 1957	 1886-1957  Dates: Existence: 1886 - 1957	1957	 1886	 Viktor von	Weizsäcker	person
https://archives.cjh.org/agents/people/116822	Wejmann, Marianne 				 Marianne 	Wejmann	person
https://archives.cjh.org/agents/people/119379	Welch, Robert, 1899-1985  Dates: Existence: 1899 - 1985	 1899-1985  Dates: Existence: 1899 - 1985	1985	 1899	 Robert	Welch	person
https://archives.cjh.org/agents/corporate_entities/38433	Welfare Liberty Fraternal and Benevolent Society 						Organization
https://archives.cjh.org/agents/people/112437	Welisch, Doris, 1908- 	 1908- 		 1908	 Doris	Welisch	person
https://archives.cjh.org/agents/people/112436	Welisch, Rudolf, 1898- 	 1898- 		 1898	 Rudolf	Welisch	person
https://archives.cjh.org/agents/corporate_entities/37229	Wellesley College 						Organization
https://archives.cjh.org/agents/people/116514	Wellesz, Egon, 1885-1974  Dates: Existence: 1885 - 1974	 1885-1974  Dates: Existence: 1885 - 1974	1974	 1885	 Egon	Wellesz	person
https://archives.cjh.org/agents/people/44339	Wellner, Emil 				 Emil 	Wellner	person
https://archives.cjh.org/agents/people/101737	Wells, Egon, 1902-1964 	 1902-1964 	1964	 1902	 Egon	Wells	person
https://archives.cjh.org/agents/people/101738	Wells, Herta, 1911-1998 	 1911-1998 	1998	 1911	 Herta	Wells	person
https://archives.cjh.org/agents/people/120501	Welner, Runa, 1898- 	 1898- 		 1898	 Runa	Welner	person
https://archives.cjh.org/agents/families/13268	Wels  						family
https://archives.cjh.org/agents/people/116330	Wels, Martin, 1925-1944  Dates: Existence: 1925 - 1944	 1925-1944  Dates: Existence: 1925 - 1944	1944	 1925	 Martin	Wels	person
https://archives.cjh.org/agents/people/121619	Welsh, Carol Neisser 				 Carol Neisser 	Welsh	person
https://archives.cjh.org/agents/people/80201	Welt, Albert, 1895-1965 	 1895-1965 	1965	 1895	 Albert	Welt	person
https://archives.cjh.org/agents/families/8328	Welt  						family
https://archives.cjh.org/agents/people/106676	Welten, Josef-Andreas 				 Josef-Andreas 	Welten	person
https://archives.cjh.org/agents/people/119155	Weltmann, Lutz, 1901-1967  Dates: Existence: 1901 - 1967	 1901-1967  Dates: Existence: 1901 - 1967	1967	 1901	 Lutz	Weltmann	person
https://archives.cjh.org/agents/people/118754	Weltsch, Felix, 1884-1964 	 1884-1964 	1964	 1884	 Felix	Weltsch	person
https://archives.cjh.org/agents/people/68773	Weltsch, Martha, 1893-1930 	 1893-1930 	1930	 1893	 Martha	Weltsch	person
https://archives.cjh.org/agents/people/119381	Weltsch, Robert  Dates: Existence: 1891 - 1982				 Robert  Dates: Existence: 1891 - 1982	Weltsch	person
https://archives.cjh.org/agents/people/68775	Weltsch, Ruben, 1921-2011 	 1921-2011 	2011	 1921	 Ruben	Weltsch	person
https://archives.cjh.org/agents/corporate_entities/34133	Weltwirtschaftskonferenz Berlin (1932 : Berlin) 						Organization
https://archives.cjh.org/agents/people/109437	Wendel, Ferdinand, 1841-1920 	 1841-1920 	1920	 1841	 Ferdinand	Wendel	person
https://archives.cjh.org/agents/people/109430	Wendel, Gustav, 1883- 	 1883- 		 1883	 Gustav	Wendel	person
https://archives.cjh.org/agents/people/109445	Wendel, Marianne, 1917- 	 1917- 		 1917	 Marianne	Wendel	person
https://archives.cjh.org/agents/people/109438	Wendel, Max, 1876- 	 1876- 		 1876	 Max	Wendel	person
https://archives.cjh.org/agents/people/109432	Wendel, Michael, 1807-1865 	 1807-1865 	1865	 1807	 Michael	Wendel	person
https://archives.cjh.org/agents/people/121277	Wendorff, Reuben, 1892-1975 	 1892-1975 	1975	 1892	 Reuben	Wendorff	person
https://archives.cjh.org/agents/people/73177	Wendroff, Jacob, 1923-1991 	 1923-1991 	1991	 1923	 Jacob	Wendroff	person
https://archives.cjh.org/agents/people/67239	Wendt, Ulrich, 1946- 	 1946- 		 1946	 Ulrich	Wendt	person
https://archives.cjh.org/agents/people/116823	Wentscher, Erich 				 Erich 	Wentscher	person
https://archives.cjh.org/agents/people/93459	Wenzel, Hilde, 1905-1972 	 1905-1972 	1972	 1905	 Hilde	Wenzel	person
https://archives.cjh.org/agents/people/124139	Weprinsky, Roshelle 				 Roshelle 	Weprinsky	person
https://archives.cjh.org/agents/families/11226	Werberg  						family
https://archives.cjh.org/agents/people/117489	Werfel, Franz, 1890-1945 	 1890-1945 	1945	 1890	 Franz	Werfel	person
https://archives.cjh.org/agents/corporate_entities/19582	Werkdorp Nieuwesluis 						Organization
https://archives.cjh.org/agents/people/121472	Werlinsky, Tessie 				 Tessie 	Werlinsky	person
https://archives.cjh.org/agents/people/24045	Werner, Adolphe J., 1917-2002 	 1917-2002 	2002	 1917	 Adolphe J.	Werner	person
https://archives.cjh.org/agents/people/118217	Werner, Alfred, 1911-1979 	 1911-1979 	1979	 1911	 Alfred	Werner	person
https://archives.cjh.org/agents/people/116515	Werner, Bernhard, 1898-1984 	 1898-1984 	1984	 1898	 Bernhard	Werner	person
https://archives.cjh.org/agents/people/96827	Werner, Ella, 1880-1964 	 1880-1964 	1964	 1880	 Ella	Werner	person
https://archives.cjh.org/agents/people/118216	Werner, Eric, 1901-1988  Dates: Existence: 1901 - 1988	 1901-1988  Dates: Existence: 1901 - 1988	1988	 1901	 Eric	Werner	person
https://archives.cjh.org/agents/families/13387	Werner  						family
https://archives.cjh.org/agents/people/116824	Werner, H. 				 H. 	Werner	person
https://archives.cjh.org/agents/people/112991	Werner, Hendel, 1779-1837 	 1779-1837 	1837	 1779	 Hendel	Werner	person
https://archives.cjh.org/agents/people/112990	Werner, Joachim, 1771-1850 	 1771-1850 	1850	 1771	 Joachim	Werner	person
https://archives.cjh.org/agents/people/116211	Werner, Koloman, 1863-1930 	 1863-1930 	1930	 1863	 Koloman	Werner	person
https://archives.cjh.org/agents/people/78245	Werner, Martha, 1901-1985 	 1901-1985 	1985	 1901	 Martha	Werner	person
https://archives.cjh.org/agents/people/52785	Werner, Moritz, 1873-1939 	 1873-1939 	1939	 1873	 Moritz	Werner	person
https://archives.cjh.org/agents/people/24046	Werner, Moritz, 1873-1940 	 1873-1940 	1940	 1873	 Moritz	Werner	person
https://archives.cjh.org/agents/people/116825	Werner, Rosa, 1865-1941 	 1865-1941 	1941	 1865	 Rosa	Werner	person
https://archives.cjh.org/agents/people/78478	Werner, Rudolf, -1942 	 -1942 	1942	 	 Rudolf	Werner	person
https://archives.cjh.org/agents/corporate_entities/23900	Werner-Siemens-Realgymnasium Berlin-Schöneberg‏ 						Organization
