001,008,094,100,110,245,260,264,300,520,545,546,610,650,651,655,SHL,856
"CJH01000000000000005522360","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 11",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Marcel Kei.","\\$aTel Aviv,$c2013.",,"\\$a73$fminutes :$baudio.","\\$aAn interview with Marcel Kei about life in Austria and migration to Great Britain following the Nazi occupation.","\\$aMarcel Kei was born as Marcel Kirschbaum in Vienna in 1927 and lived together with his brother, his religious parents, and a nanny. His father worked as an engineer and both parents were members of a Zionist club. About six months after the Anschluss, in September 1938, the family left Austria and traveled to London by train and ship. Marcel attended school in London, but when the war broke out he was evacuated to the countryside. His father found employment in Wales, and the family moved there later. When the war ended they moved to Birmingham. Marcel completed his education, met his future wife, married, and a daughter was born. In 1953 he decided to migrate to Israel to work as an engineer. He initially resided in Haifa, where a cousin lived, and later settled in Tel-Aviv.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aVienna (Austria);\0$aLondon (England);\0$aBirmingham (England);\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aIsrael$xEmigration and immigration.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332434$zDigital form"
"CJH01000000000000005522361","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 12",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Lilly Glatt.","\\$aTel Aviv,$c2013.",,"\\$a35$fminutes :$baudio.","\\$aAn interview about her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aLilly Glatt was born in 1922 as Lilly Traube and up until her sixteenth birthday lived in Vienna with her brother and their parents in Vienna. The family was secular and had both Jewish and non-Jewish friends. During the Kristallnacht, her father was arrested and interned at Dachau. In December 1938, Lilly and her brother fled to Belgium with the help of a friend who was active in a charity organization. In Belgium, she lived first in a children's home and later with a family from the Netherlands. In April 1939 her father was released from Dachau joined his children in Belgium. In Antwerp Lilly obtained a certificate to enter Palestine and was able to leave Belgium legally on a French ship that sailed from Marseilles to Haifa. In Palestine she learned Hebrew and studied agriculture on a Kibbutz near Massada. She joined the British army at the age of 20, and served as a truck driver for four years, and toward the end of her service met her future husband. After leaving the army she moved to Ramat Gan, worked in different offices in Tel-Aviv, and had two daughters.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.;\0$aWorld War, 1939-1945$xParticipation, Jewish.;\0$aJewish soldiers.","\0$aBelgium.;\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332495$zDigital form"
"CJH01000000000000005522362","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 13",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Leon Messler.","\\$aIsrael,$c2013.",,"\\$a44$fminutes :$baudio.","\\$aAn interview about his life in Austria and his migration to Palestine/Israel following the Nazi occupation.","\\$aLeon Messler was born in 1929 in Vienna and was an only child. Although they were raised in a very religious environment his parents were not very observant themselves. Leon's mother wanted to migrate to Palestine already in 1929, but failed to obtain certificates. The family finally left in 1936, but Leon and his father returned to Vienna in 1937 for treatment of a disease that Leon contracted. On the day of the Anschluss they received a visa, but the border was closed and they had to remain in Vienna for several months. Leon was the only Jewish pupil in his school, whose principal was an SS officer, and many of his classmates had joined the Hitlerjugend. In August 1938 Leon and his father managed to return to Palestine, sailing on the Jerusalemer and then on the Gallilea from Trieste. After the establishment of the State of Israel, Leon worked in a youth organization. He still lives in Jerusalem, and has visited Austria several times for a vacation. In 1950 he returned to Austria with his mother, where they experienced anti-Semitism once again, overhearing two women sitting in a bus who expressed regret that Hitler did not manage to eradicate all Jews.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.;\0$aAliyah.","\0$aVienna (Austria);\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332449$zDigital form"
"CJH01000000000000005522363","120501s2013\\\\is\\\\\\\\\\\\\\\\\\heb\d","\\$aLBIJER AHC 14",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Yehoshua Neubauer.","\\$aJerusalem,$c2013.",,"\\$a100$fminutes :$baudio.","\\$aAn interview concerning his life in Austria, his experiances during WWII and his migration to Palestine/Israel following the Nazi occupation.","\\$aAlfred Yehoshua Neubauer was born in 1930 in Deutschkreutz and grew up with two brothers in a religious household. He attended a local school until second grade, and still remembers the strong Jewish community in Deutschkreutz and its yeshiva. Prior to Kristallnacht, his father was detained in Dachau by the Nazis and then was transferred to Buchenwald to build the camps. He was released after he managed to obtain a visa to China. The family was allowed ten days to prepare to leave, and during this time their certificate for Palestine arrived. Alfred and his brothers were due to leave with the Youth Aliyah shortly after their parents departed. However, this did not happen and they remained in Austria until January 1940, when they were sent to an aunt in Bratislava. Since it became too dangerous to hide them, the brothers were sent on to Budapest, where they were captured and imprisoned. Since the prison was overcrowded, some of the prisoners were deployed to build a new camp in a nearby forest. At first, Yehoshua was housed together with the female prisoners since he was not yet 10 years old. After his tenth birthday he was transferred to the men's section, without his siblings, and was required to work. In March 1941, their parents located the boys and sent them certificates to enter Palestine, and they were released. They traveled to Belgrade, then on to Bulgaria and from there to Turkey, were they crossed over into Syria on a bus. From there they took a train to Haifa, where they met their father. Yehoshua, the oldest of the siblings, was the only one of the brothers who still recognized him. They lived together in Tel Aviv in a one and a half room apartment along with five other people. Their mother worked as a cook, and their father repaired shoes. During the war, the Germans bombed Tel Aviv, so the family moved to Jerusalem. Yehoshua enlisted in the Israeli army, married, and started a family.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aDeutschkreutz (Austria);\0$aBudapest (Hungary);\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332511$zDigital form"
"CJH01000000000000005522364","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 15",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Trude Lang.","\\$aIsrael,$c2013.",,"\\$a115$fminutes :$baudio.","\\$aAn interview concerning her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aTrude Lang was born in 1920 in Vienna into a religious family. Her father was an engineer and her mother was a secretary. Shortly after the Anschluss and the escalation of antisemitism in Vienna, the family sought a way to flee the country. Trude's uncle, on the other hand, could not bring himself to abandon his store even though he could afford a certificate, and eventually was deported to Auschwitz along with his spouse. Since Trude's grandfather hailed from Hodonin (Czechoslovakia), the whole family held Czechoslovak nationality. Trude thus approached the Czechoslovak consulate and received passports a week later. Her father then traveled to Prague and on to Belgium where his sister lived, where he obtained a travel document that enabled him to enter England. Trude's mother had possession of a certificate for September3rd, but since the war broke out on September 1st she was unable to join her husband. She was eventually deported on the last transport to Theresienstadt, along with Dr. Jakob Edelstein. Trude had managed to obtain a certificate from Jungwizo, an organization to which she belonged (her mother had been active in Wizo). She left Austria at the end of August 1938 and reached Palestine via Trieste. There she studied at an agricultural school. She returned to Austria in 1954, where she gave birth to her daughter. She returned to Israel in 1960 and settled in Ramat Gan.",,"20$aWomen's International Zionist Organization (WIZO)","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aVienna (Austria);\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332564$zDigital form"
"CJH01000000000000005522365","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 16",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Rachel Gross.","\\$aIsrael,$c2013.",,"\\$a122$fminutes :$baudio.","\\$aAn interview concerning her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aBorn Rose Brock, Rachel Gross grew up in the small town of Gols in the region of Burgenland in Austria. She had four brothers and sisters and her family was one of the only three Jewish families in the town. She attended a school in a monastery, and had many non-Jewish friends. On April 27, 1938, Nazi soldiers broke into the family's house at midnight, took Rachel's father to the basement for three hours, and forced him to sign a paper attesting that the family would leave Austria within three days. The Brocks accordingly left Austria on a bus on April 20, 1938, escorted by SA soldiers. They had to walk through a forest until they reached the Hungarian border, and lived for a while in a house on the border, refusing to return to Austria. They then sailed down the Danube on a French ship named Guyane and on a Greek ship carrying Jewish families from the Burgenland. They remained in a small town for over five months before reaching Rumania. On October 1, 1938, the family set sail for Palestine on a ship.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aBurgenland (Austria);\7$aGols (Austria)$2viaf;\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332687$zDigital form"
"CJH01000000000000005522366","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 17",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Zwi Nigal.","\\$aRamat HaSharon, Israel,$c2013.",,"\\$a104$fminutes :$baudio.","\\$aAn interview concerning his life in Austria and his migration to Palestine/Israel following the Nazi occupation.","\\$aZwi Nigal was born in Vienna in 1923 as Hermann Heinz Engel, and grew up with his parents and two sisters. His father served as an officer with the Austrian Federal Railway before fleeing to Switzerland, where Zwi's mother was due to join him. Unfortunately, her passport was confiscated, so he returned to Austria. Zwi's father was sent to Theresienstadt and was later deported on the penultimate transport to Auschwitz. Zwi's mother managed to leave Austria by boarding a ship named 'Atlantic' (later 'Pacific') and traveling down the Danube River through Bratislava, Rumania (where she was imprisoned), and eventually on to Haifa. The British authorities detained her in Atlit and Cyprus and ultimately sent her to Mauritius. In January 1939, Zwi managed to migrate to Palestine courtesy of the Youth Aliyah, and settled with his group in Be'er Tuvia in 1941. In the same year he enrolled in the British Army and fought with his regiment in North Africa and on the Italian front. Shortly before the end of the war he was wounded near Bologna, and moved to a regiment on the Austrian-Yugoslav border, where it assisted migrants in need. The regiment moved on to Belgium, Holland, and finally to Vienna in 1946. Back in Israel, Zwi joined the Golani Brigade, and subsequently attended a military academy in Montargis, France, where he met his future wife. In 1967, he was sent to America for two years.",,"20$aSportklub Hakoah.;20$aYouth Aliyah Child Rescue.","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.;\0$aWorld War, 1939-1945$xParticipation, Jewish.;\0$aJewish soldiers.","\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332427$zDigital form"
"CJH01000000000000005522367","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 18",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Herbert Bettelheim.","\\$aHaifa, Israel,$c2013.",,"\\$a250$fminutes :$baudio.","\\$aAn interview concerning his life in Austria and his migration to Palestine/Israel following the Nazi occupation.","\\$aHerbert Israel Bettelheim was born in 1921 in Vienna. He grew up with his parents and an elder brother, who was the first of the family to migrate to Palestine, since he wished to study there. In Vienna, Herbert's father owned a store, and his mother worked at the opera. After the Anschluss, Herbert joined Maccabi Hatza'ir with a view to migrating to Palestine as well. In 1939 he finally obtained a certificate to study in Palestine. He took a train to Trieste, and there boarded a ship that took him to Alexandria and on to Haifa. His parents were unable to obtain a certificate and therefore joined an illegal transport. They were imprisoned in Atlit by the British authorities. In 1942, Herbert joined the Royal Engineers regiment of the British army and worked on road construction in the northern part of the country. Later on in life he worked in education with Haifa Municipality.",,"20$aMakabi ha-tsaʻir (Association);10$aGreat Britain.$bArmy","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aVienna (Austria);\0$aHaifa (Israel);\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332571$zDigital form"
"CJH01000000000000005522368","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 19",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Rivka Erna Klein.","\\$aHaifa,$c2013.",,"\\$a30$fminutes :$baudio.","\\$aAn interview concerning her life in Austria, her experiences during the Holocaust and her life after the war.","\\$aRivka Erna Klein was born in 1927 and grew up as the youngest of five siblings in a very religious family. The family lived in Frauenkirchen, where Rivka attended school for four years and where her parents owned a store. After the Anschluss they moved to Hungary, where they had to live in a ghetto. Her mother died in 1939. Rivka was deported to Auschwitz, but after a few days she was taken to Cracow to work. She was later returned to Auschwitz and then taken again to Augsburg to work in a factory. Toward the end of the war, with the approach of the US army, she traveled on a train for three weeks from one concentration camp to another, until American soldiers released her. When the war ended, Rivka tried to find out what had happened to her family and returned to Budapest, where she found her father. She met her future husband, married him, and had her first child. She subsequently migrated to Canada, where two of her siblings resided, and lived there for two years. In 1949 she migrated to Israel, where three of her brothers already lived. At first she resided in Haifa, where she had her second child, and in 1953 she settled in Bnei Berak and had her third child.",,"20$aAuschwitz (Concentration camp)","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\7$aFrauenkirchen (Austria)$2VIAF;\0$aBudapest (Hungary);\0$aKraków (Poland);\0$aAugsburg (Germany);\0$aBene Beraḳ (Israel);\0$aIsrael$xEmigration and immigration.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$zDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10673994"
"CJH01000000000000005522369","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 20",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Elise Ruth Provisor.","\\$aJerusalem,$c2013.",,"\\$a65$fminutes :$baudio.","\\$aAn interview concerning her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aRuth Provisor was born Elise Schneider in 1921 and grew up in Vienna in a secular family. Her parents owned a store and lived comfortably. She had two brothers, one of whom died before Hitler seized power. Ruth attended the progressive Schwarzwaldschule up until the Anschluss, when she was forced to leave it. She joined the Zionistic youth movement Maccabi Ha-tsair, which helped her to leave Austria illegally. In March 1939 she boarded a train to Yugoslavia and from there embarked on a ship bound for Palestine. In Palestine Ruth lived on a kibbutz, where she met her future husband. In 1941, her husband joined the Jewish Brigade and she left the kibbutz, giving birth to a daughter while he was away. He returned in 1946 and together they moved to Haifa, where she opened a kindergarten. Because of her husband's work, the family moved to Jerusalem and subsequently to Acre. After eight years in Acre and with a second daughter, they settled in Jerusalem, where Ruth opened an art store in the old city. Ruth later found out that her mother, who decided to stay with Ruth's grandmother in Vienna, had perished in the Maly Trostenets extermination camp. Her brother, however, was able to escape to Switzerland.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.;\0$aVienna (Austria);\0$aAcre (Israel);\0$aJerusalem.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332662$zDigital form"
"CJH01000000000000005522499","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 21",,"2\$aAustrian Heritage Collection","00$aAHC Interview with David and Hedwig Rosner.","\\$aJerusalem,$c2013.",,"\\$a70$fminutes :$baudio.","\\$aAn interview with David and Hedwig Rosner about their life in Austria and their migration to Palestine/Israel following the Nazi occupation.","\\$aDavid Rosner was born Alfred Rosner in Vienna in 1920. Like his father, David grew up in the eighth district of the city. He didn't attend a Jewish school nor did he receive a religious education. David worked for the newspaper Allgemeine Tarif Anzeige until it was Aryanized. His parents did not want to leave Austria, but David and his friends were keen on migrating to Palestine. They were members of the Betar youth organization, through which they traveled to Palestine on an illegal transport in the summer of 1938. After arriving in Palestine, David worked in agriculture on a kibbutz. Meanwhile, his parents left Vienna and fled to Italy, Greece, and France, where they were captured and sent to the Gurs concentration camp and later to Auschwitz. David received the last communication from them in July 1942. He became a teacher and worked for a while in Canada, before returning to Israel.",,"20$aBetar.","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aVienna (Austria);\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332588$zDigital form"
"CJH01000000000000005522500","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 22",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Itzhak Lavie.","\\$aIsrael,$c2013.",,"\\$a78$fminutes :$baudio .","\\$aAn interview with Itzhak Lavie about his life in austria and his migration to Palestine/Israel following the Nazi occupation.","\\$aItzhak Lavie was born Hans Löwenstein in Vienna in 1925. He grew up in a Zionist, traditional and religious family. His parents were shop owners, and he and his elder brother attended school until the Kristallnacht. During his free time, Itzhak attended the Maccabi Zionist youth club. Through this club and with his father's help, Itzhak and his brother obtained visas to enter Palestine. He left Vienna with the Youth Aliyah by train to Trieste on March 24, 1939, boarded a ship to Haifa and arrived three days later. In Palestine, he attended the Mikwe Israel agricultural school. Six months later, his father entered Palestine illegally, while his mother decided to stay in Vienna together with her sister and was deported. Izthak joined the Haganah's air force and later worked for the Jewish settlements police. He got to know his first wife in a kibbutz, and the couple had one daughter and two sons. They subsequently divorced, and he remarried. After the war, Itzhak's father returned to Vienna, and Itzhak therefore visited Austria regularly.",,"20$aYouth Aliyah Child Rescue.;20$aBe. ha-s. ha-ḥaḳlaʼi Miḳṿeh Yiśraʼel.;20$aHaganah (Organization)","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.;\0$aAliyah.","\0$aVienna (Austria);\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332623$zDigital form"
"CJH01000000000000005522501","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 23",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Malka Baruch.","\\$aTel Aviv,$c2013.",,"\\$a63$fminutes :$baudio.","\\$aAn interview with Malka Baruch concerning her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aMalka Baruch was born Marta Antman in 1920 and grew up in Vienna in a secular family. Her parents owned two shops, but were not well off. When Marta was eight years old her mother died and her father remarried again and had two more children. From the age of 12 she was active in the Hashomer Hatzair Jewish youth movement. During the Anschluss her father and brother were detained in Dachau, but were later released. Her brother migrated to the USA and enlisted in the US army. Malka fled to Palestine on an illegal youth transport organized by Hashomer Hatzair. She travelled by ship and arrived at Herzliya, where the Haganah welcomed her. Her parents and younger siblings remained in Vienna, waiting for certificates to migrate to the USA. They did not manage to escape and perished in a ghetto in Poland. In Palestine, Malka joined a kibbutz, and was active in the Haganah for four years. She then moved to Tel-Aviv and worked in various offices for many years and also in a hotel. Later, she married a man who already had children.",,"20$aWorld Hashomer Hatzair.;20$aHaganah (Organization)","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.;\0$aAliyah.","\0$aVienna (Austria);\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332642$zDigital form"
"CJH01000000000000005522502","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 24",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Aliza Lazar.","\\$aTel Aviv,$c2013.",,"\\$a60$fminutes :$baudio.","\\$aAn interview concerning her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aAliza Lazar was born Elisabet Vera Glasel in Wiesmath, Lower Austria, in 1922. Her father owned a forest, and when the wood industry became less profitable, the family moved to Vienna. At that point Aliza was six years old. In 1932, her father traveled to Palestine to sell wooden crates for oranges, and she attended a Jewish boarding school. When she was 14 years old, she wanted to take up an apprenticeship as a hairdresser, but was unable to complete it once the Nazis took power. In 1938 she joined the Betar Zionist organization and in May of that year, together with 360 other children, she boarded a train bound for Athens. From Piraeus they boarded a ship to Palestine and in June they landed illegally on the shore of Netanya. After a while she joined her father in Tel-Aviv and restarted her apprenticeship as a hairdresser. In 1944 she got to know her first husband and married him. They tried to obtain a certificate to enter Palestine for her brother, who had moved to the Netherlands, but it was too late and eventually he was murdered in Bergen-Belsen. Aliza's mother managed to move to England and in 1946 received a certificate to immigrate to Palestine. The family went to meet her but were involved in an accident on the way; Aliza's husband and father died and she alone survived the accident. Aliza's mother opened a cafe in Tel-Aviv but had to close it when the Independence War broke out. From 1951 to 1952, she and her mother stayed in Vienna to obtain the mother's pension. Because her mother had been a popular social-democrat activist, she still had friends there and was able to find an apartment. When Aliza returned to Tel-Aviv in 1952, she met her second husband. She began work as a seamstress and had two children.",,"20$aBetar.","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.;\0$aAliyah.","\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.;\7$aWiesmath (Austria)$2viaf;\0$aVienna (Austria);\0$aAthens (Greece);\0$aPiraeus (Greece);\0$aTel Aviv (Israel)","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$zDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332476"
"CJH01000000000000005522503","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 25",,"2\$aAustrian Heritage Collection","00$aAHC interview with Dan Naaman.","\\$aTel Aviv,$c2013.",,"\\$a63$fminutes :$baudio .","\\$aAn interview concerning his life in Austria and his migration to Palestine/Israel following the Nazi occupation.","\\$aDan Naaman was born Fritz Neumann in Vienna in 1922. He lived in the first district of Vienna and attended a school in which half of the pupils were Jews. After the Anschluss, the situation in Vienna became unbearable: one night Dan was beaten up and shortly thereafter he no longer attended school since it had become too dangerous. Dan, who participated in protests against Hitler and joined the zionistische Jugendbund, fled Austria on one of the Youth Aliya transports authorized by Eichmann. He escaped at night on a ship and reached Palestine in September 1938. After arriving, he attended an agriculture school for two years. He married in 1946 and lived in Israel his whole life. His father escaped through Switzerland, Brussels, and France, but was unable to reach the free zone in the south. He was caught and sent to the St. Cyprian concentration camp, where he died on the December 31, 1941. Dan's mother, who had also fled to Brussels on Christmas 1938, was caught there and deported to Auschwitz, where she perished.",,"20$aYouth Aliyah Child Rescue.","\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aVienna (Austria);\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332555$zDigital form"
"CJH01000000000000005522504","120501s2013\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER AHC 26",,"2\$aAustrian Heritage Collection","00$aAHC Interview with Riwka Granot.","\\$aTel Aviv,$c2013.",,"\\$a60$fminutes :$baudio.","\\$aAn interview concerning her life in Austria and her migration to Palestine/Israel following the Nazi occupation.","\\$aRiwka Granot was born in Vienna in 1924 as Regina Granik. Prior to the Anschluss, she had a positive attitude toward life, but following that event she and her family suffered continual persecution. For example, on one occasion she and her mother had to hide at a friend's home since they were out on the street during a razzia (a roundup of passers-by by the Nazis). In 1939 she was part of a group of approximately 130 children who were waiting for an opportunity to leave Austria. The British authorities sent 36 certificates for Jewish children, and Riwka received one of them. Those who were now able to leave were first sent to a village to study agriculture (hachsharah) to train them for useful and productive work once they arrived in Palestine. When Riwka reached Palestine later that year she joined a kibbutz and subsequenty moved to Tel Aviv, where she trained to become a dressmaker.",,,"\0$aJews$zAustria$vBiography.;\0$aJews, Austrian$zIsrael$vBiography.","\0$aAustria$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.;\0$aVienna (Austria)","\7$aInterviews$2lcgft;\7$aOral histories$2cjh","\\$aLBI Jerusalem Archives","41$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10332518$zDigital form"
